chrom,chromStart,chromEnd,strand,A549
chr1,182259457,182259713,.,False
chr1,182278465,182278721,.,False
chr1,182279464,182279720,.,False
chr1,182290250,182290506,.,False
chr11,8229440,8229696,.,False
chr1,182305253,182305509,.,False
chr1,182310096,182310352,.,False
chr11,8234183,8234439,.,False
chr1,182394320,182394576,.,False
chr11,8252336,8252592,.,False
chr11,82559646,82559902,.,False
chr1,182611682,182611938,.,False
chr1,182616136,182616392,.,False
chr11,8262840,8263096,.,False
chr1,182653017,182653273,.,False
chr11,82707268,82707524,.,False
chr1,182713701,182713957,.,True
chr1,182752521,182752777,.,False
chr1,182786625,182786881,.,False
chr1,182794859,182795115,.,False
chr11,82999444,82999700,.,False
chr11,83025353,83025609,.,False
chr1,183029660,183029916,.,False
chr11,83043080,83043336,.,False
chr11,83118470,83118726,.,False
chr1,183160041,183160297,.,False
chr1,183163389,183163645,.,False
chr1,183164407,183164663,.,False
chr1,183180860,183181116,.,False
chr1,183189631,183189887,.,False
chr1,183191856,183192112,.,False
chr1,183202275,183202531,.,False
chr11,83207099,83207355,.,False
chr1,183222563,183222819,.,False
chr1,183233392,183233648,.,False
chr11,83250040,83250296,.,False
chr1,183268156,183268412,.,False
chr1,183270848,183271104,.,False
chr1,183272399,183272655,.,False
chr11,8327837,8328093,.,False
chr1,183279962,183280218,.,False
chr1,183287283,183287539,.,False
chr1,183332115,183332371,.,False
chr11,833321,833577,.,True
chr1,183337626,183337882,.,False
chr1,183341730,183341986,.,True
chr1,183364037,183364293,.,False
chr1,183369855,183370111,.,False
chr1,18341214,18341470,.,False
chr1,183466864,183467120,.,False
chr11,83474264,83474520,.,False
chr1,183478066,183478322,.,False
chr11,83490831,83491087,.,False
chr11,83492316,83492572,.,False
chr11,83494258,83494514,.,False
chr11,83553676,83553932,.,False
chr11,83566988,83567244,.,False
chr1,183567584,183567840,.,False
chr1,183580215,183580471,.,False
chr11,83580320,83580576,.,False
chr1,183583513,183583769,.,False
chr1,183588985,183589241,.,False
chr1,183593437,183593693,.,False
chr1,183598579,183598835,.,False
chr11,83601158,83601414,.,False
chr1,183604571,183604827,.,False
chr1,183604954,183605210,.,False
chr1,183607334,183607590,.,False
chr1,183608407,183608663,.,False
chr1,183609386,183609642,.,False
chr1,183610176,183610432,.,False
chr11,83626790,83627046,.,False
chr1,183634468,183634724,.,False
chr11,83672010,83672266,.,False
chr11,83685774,83686030,.,False
chr11,83688842,83689098,.,False
chr1,183726364,183726620,.,False
chr11,83734419,83734675,.,False
chr11,83737590,83737846,.,False
chr11,83745102,83745358,.,False
chr1,183773950,183774206,.,False
chr11,83776428,83776684,.,False
chr11,83781517,83781773,.,True
chr1,183797686,183797942,.,False
chr1,183807501,183807757,.,False
chr11,83811859,83812115,.,False
chr1,183842551,183842807,.,False
chr11,83866647,83866903,.,False
chr1,183870747,183871003,.,False
chr1,183882373,183882629,.,False
chr1,183885410,183885666,.,False
chr1,183892427,183892683,.,False
chr1,183896584,183896840,.,False
chr1,183901990,183902246,.,False
chr1,183908120,183908376,.,True
chr1,183911410,183911666,.,False
chr1,183918136,183918392,.,False
chr1,183942978,183943234,.,True
chr11,83957339,83957595,.,False
chr1,183958927,183959183,.,False
chr11,83959735,83959991,.,False
chr1,183967474,183967730,.,False
chr11,83970952,83971208,.,False
chr1,184036400,184036656,.,False
chr11,84055613,84055869,.,False
chr11,840767,841023,.,False
chr11,84114432,84114688,.,False
chr11,84140911,84141167,.,False
chr1,184154525,184154781,.,False
chr1,184158865,184159121,.,False
chr1,184160245,184160501,.,False
chr1,184161252,184161508,.,False
chr1,184163739,184163995,.,False
chr1,184192571,184192827,.,False
chr1,184194312,184194568,.,False
chr11,84194480,84194736,.,False
chr11,84225522,84225778,.,False
chr11,8423662,8423918,.,False
chr1,184245454,184245710,.,False
chr1,184296445,184296701,.,False
chr11,84297133,84297389,.,False
chr11,84299594,84299850,.,False
chr11,84353513,84353769,.,False
chr1,184387560,184387816,.,False
chr1,184388464,184388720,.,False
chr1,184418762,184419018,.,False
chr11,84437032,84437288,.,False
chr1,184452328,184452584,.,False
chr1,184506535,184506791,.,False
chr11,84605465,84605721,.,False
chr11,84616652,84616908,.,False
chr1,184637921,184638177,.,False
chr11,84688509,84688765,.,False
chr11,84719563,84719819,.,False
chr1,184731304,184731560,.,False
chr1,184755773,184756029,.,True
chr11,84782579,84782835,.,False
chr1,184804432,184804688,.,False
chr1,184840635,184840891,.,False
chr1,184843797,184844053,.,False
chr1,184867108,184867364,.,False
chr1,184883048,184883304,.,False
chr1,184904717,184904973,.,False
chr11,84919382,84919638,.,False
chr1,184930717,184930973,.,False
chr1,184953686,184953942,.,False
chr1,184955830,184956086,.,False
chr1,185017417,185017673,.,False
chr1,185018728,185018984,.,False
chr11,85062461,85062717,.,False
chr1,185062786,185063042,.,False
chr1,185140854,185141110,.,True
chr1,185167977,185168233,.,False
chr11,85214197,85214453,.,False
chr1,185248651,185248907,.,False
chr1,185281223,185281479,.,False
chr11,85310604,85310860,.,False
chr1,185328341,185328597,.,False
chr1,185329235,185329491,.,False
chr11,85336126,85336382,.,False
chr1,185339264,185339520,.,False
chr1,185345957,185346213,.,False
chr1,185346402,185346658,.,False
chr1,185373921,185374177,.,False
chr1,185375653,185375909,.,False
chr1,185377314,185377570,.,False
chr1,185401036,185401292,.,False
chr1,185405221,185405477,.,False
chr1,185420793,185421049,.,False
chr1,185427420,185427676,.,False
chr1,185438903,185439159,.,False
chr1,185440183,185440439,.,False
chr11,85449660,85449916,.,False
chr1,185484208,185484464,.,False
chr1,185520590,185520846,.,False
chr1,185559773,185560029,.,False
chr1,185567089,185567345,.,False
chr1,185568531,185568787,.,False
chr1,185570955,185571211,.,False
chr1,185598428,185598684,.,False
chr11,85599698,85599954,.,False
chr1,185632763,185633019,.,False
chr1,185646330,185646586,.,False
chr11,85665876,85666132,.,False
chr11,85680913,85681169,.,False
chr1,185694058,185694314,.,False
chr11,85708594,85708850,.,False
chr11,85720380,85720636,.,False
chr1,185735423,185735679,.,False
chr1,185739947,185740203,.,False
chr11,85740823,85741079,.,False
chr11,85750780,85751036,.,False
chr11,85756451,85756707,.,False
chr11,85759929,85760185,.,False
chr11,85772847,85773103,.,False
chr11,85773374,85773630,.,False
chr11,85783853,85784109,.,False
chr1,185791662,185791918,.,False
chr11,85809221,85809477,.,False
chr11,85814592,85814848,.,False
chr11,85823871,85824127,.,False
chr1,185842798,185843054,.,False
chr11,85844450,85844706,.,False
chr1,185861695,185861951,.,False
chr11,8586095,8586351,.,False
chr11,85871477,85871733,.,False
chr11,85963669,85963925,.,False
chr11,85992959,85993215,.,False
chr1,18599682,18599938,.,False
chr11,86067233,86067489,.,False
chr1,186068848,186069104,.,False
chr1,186073992,186074248,.,False
chr1,186083420,186083676,.,False
chr11,86091453,86091709,.,False
chr1,186100259,186100515,.,False
chr11,8610867,8611123,.,False
chr1,186127519,186127775,.,False
chr11,86134815,86135071,.,False
chr11,86139055,86139311,.,False
chr11,86141792,86142048,.,False
chr11,86143159,86143415,.,False
chr11,86143712,86143968,.,False
chr11,86148400,86148656,.,False
chr11,86162334,86162590,.,False
chr11,86163250,86163506,.,False
chr11,86176509,86176765,.,False
chr11,86177267,86177523,.,False
chr11,86183107,86183363,.,False
chr1,186197815,186198071,.,False
chr11,86202063,86202319,.,False
chr11,86202532,86202788,.,False
chr1,186205332,186205588,.,False
chr11,86205465,86205721,.,False
chr11,86205947,86206203,.,False
chr11,86218437,86218693,.,False
chr1,186221958,186222214,.,False
chr1,186231979,186232235,.,False
chr1,1862277,1862533,.,False
chr1,186324410,186324666,.,False
chr11,86435899,86436155,.,False
chr1,18645250,18645506,.,False
chr11,86460188,86460444,.,False
chr11,86467803,86468059,.,False
chr1,18646889,18647145,.,False
chr11,86473192,86473448,.,False
chr11,86474076,86474332,.,True
chr1,186476176,186476432,.,False
chr11,86511144,86511400,.,False
chr11,86518624,86518880,.,False
chr11,86551392,86551648,.,False
chr1,186556737,186556993,.,False
chr1,186566238,186566494,.,False
chr11,8657640,8657896,.,False
chr11,86590354,86590610,.,False
chr1,186606026,186606282,.,False
chr1,186611191,186611447,.,False
chr1,186615426,186615682,.,False
chr1,186616658,186616914,.,False
chr1,186618482,186618738,.,False
chr1,186621059,186621315,.,False
chr1,186643656,186643912,.,False
chr11,86644406,86644662,.,False
chr1,186654850,186655106,.,False
chr1,186655986,186656242,.,False
chr1,186658663,186658919,.,False
chr1,186660032,186660288,.,False
chr11,86670900,86671156,.,False
chr11,86678362,86678618,.,True
chr11,86688693,86688949,.,False
chr11,86702385,86702641,.,False
chr1,18671841,18672097,.,False
chr11,86719854,86720110,.,False
chr11,86722475,86722731,.,False
chr1,186738860,186739116,.,False
chr1,186740399,186740655,.,False
chr11,86740643,86740899,.,False
chr11,86741905,86742161,.,False
chr11,86743435,86743691,.,False
chr11,86743796,86744052,.,True
chr1,186759831,186760087,.,False
chr11,86802878,86803134,.,False
chr11,86803763,86804019,.,False
chr11,86816449,86816705,.,False
chr1,186819208,186819464,.,False
chr1,186830539,186830795,.,False
chr1,186845620,186845876,.,False
chr1,186848871,186849127,.,False
chr1,186885226,186885482,.,False
chr11,86916320,86916576,.,False
chr11,86920742,86920998,.,False
chr11,86931959,86932215,.,True
chr1,186961802,186962058,.,False
chr1,186966083,186966339,.,False
chr1,186967764,186968020,.,False
chr1,186974861,186975117,.,False
chr1,186978662,186978918,.,False
chr1,187001602,187001858,.,False
chr1,187006697,187006953,.,False
chr11,8701911,8702167,.,False
chr11,8703795,8704051,.,False
chr11,8706293,8706549,.,False
chr11,8709167,8709423,.,False
chr11,87092227,87092483,.,False
chr11,8710456,8710712,.,False
chr1,1871706,1871962,.,True
chr1,187212375,187212631,.,False
chr1,187266131,187266387,.,False
chr11,8728009,8728265,.,False
chr1,187297934,187298190,.,True
chr1,187299570,187299826,.,False
chr11,87346339,87346595,.,False
chr11,87428353,87428609,.,False
chr11,87495245,87495501,.,False
chr1,18751562,18751818,.,False
chr11,87541010,87541266,.,False
chr11,875808,876064,.,False
chr11,87604526,87604782,.,False
chr11,87617897,87618153,.,False
chr1,187630761,187631017,.,False
chr1,187662635,187662891,.,False
chr1,187708220,187708476,.,False
chr11,8777761,8778017,.,False
chr11,8778355,8778611,.,False
chr11,87926659,87926915,.,False
chr11,8797366,8797622,.,False
chr1,188027633,188027889,.,False
chr11,88043352,88043608,.,False
chr11,8812543,8812799,.,False
chr11,88138483,88138739,.,False
chr11,88152095,88152351,.,False
chr11,88173719,88173975,.,False
chr11,88197014,88197270,.,False
chr11,8827083,8827339,.,False
chr11,88270540,88270796,.,False
chr11,88308082,88308338,.,False
chr1,1883467,1883723,.,True
chr11,88336476,88336732,.,False
chr11,88338410,88338666,.,True
chr11,88354225,88354481,.,False
chr11,88355935,88356191,.,False
chr11,8836224,8836480,.,False
chr11,8839977,8840233,.,False
chr11,88420059,88420315,.,False
chr11,88421629,88421885,.,False
chr11,88509951,88510207,.,False
chr11,88535987,88536243,.,False
chr11,88543491,88543747,.,False
chr11,88555109,88555365,.,False
chr11,88595976,88596232,.,False
chr11,88606802,88607058,.,False
chr1,18863978,18864234,.,False
chr11,88651475,88651731,.,False
chr1,188669166,188669422,.,False
chr11,8868103,8868359,.,False
chr11,88745705,88745961,.,False
chr1,188885638,188885894,.,False
chr1,18901968,18902224,.,True
chr11,8914038,8914294,.,False
chr1,189140923,189141179,.,False
chr11,89168501,89168757,.,False
chr11,89175901,89176157,.,False
chr1,18919124,18919380,.,False
chr1,189204312,189204568,.,False
chr1,18922320,18922576,.,False
chr1,18923734,18923990,.,False
chr1,18926669,18926925,.,False
chr11,89294300,89294556,.,False
chr11,89375012,89375268,.,False
chr1,18937521,18937777,.,False
chr11,89381108,89381364,.,False
chr11,89411351,89411607,.,False
chr1,18945398,18945654,.,False
chr11,89475894,89476150,.,False
chr1,18948445,18948701,.,False
chr11,89486279,89486535,.,False
chr11,89490038,89490294,.,False
chr11,89496019,89496275,.,False
chr1,18950723,18950979,.,False
chr11,89516667,89516923,.,False
chr1,18952095,18952351,.,False
chr1,18953772,18954028,.,True
chr1,18954633,18954889,.,False
chr1,18957288,18957544,.,False
chr11,8959504,8959760,.,False
chr1,18962295,18962551,.,False
chr11,8967292,8967548,.,False
chr1,189712900,189713156,.,False
chr1,189787218,189787474,.,False
chr1,189794406,189794662,.,False
chr11,8996071,8996327,.,False
chr1,18998365,18998621,.,False
chr1,189989797,189990053,.,False
chr11,9001893,9002149,.,False
chr1,19007475,19007731,.,True
chr1,19009913,19010169,.,False
chr1,19011074,19011330,.,False
chr11,90130824,90131080,.,False
chr1,190169333,190169589,.,False
chr11,90203949,90204205,.,False
chr1,190298187,190298443,.,False
chr1,190317099,190317355,.,False
chr1,190328636,190328892,.,False
chr1,19034040,19034296,.,False
chr11,9038503,9038759,.,False
chr11,9061887,9062143,.,False
chr1,19067109,19067365,.,False
chr1,190709312,190709568,.,False
chr1,1907455,1907711,.,False
chr11,90758880,90759136,.,False
chr11,90837597,90837853,.,False
chr1,1908314,1908570,.,False
chr1,1909078,1909334,.,False
chr11,91311754,91312010,.,False
chr11,91334868,91335124,.,False
chr1,19140293,19140549,.,False
chr1,191476489,191476745,.,False
chr11,91519269,91519525,.,False
chr1,191525867,191526123,.,False
chr1,191543825,191544081,.,False
chr1,191567351,191567607,.,False
chr11,9160163,9160419,.,False
chr11,91605319,91605575,.,False
chr1,191617667,191617923,.,False
chr11,9163836,9164092,.,False
chr1,191670088,191670344,.,False
chr11,91744102,91744358,.,False
chr11,91753948,91754204,.,False
chr11,91842088,91842344,.,False
chr11,919334,919590,.,False
chr11,91982056,91982312,.,False
chr1,19205306,19205562,.,False
chr1,192170400,192170656,.,False
chr11,92223994,92224250,.,False
chr11,92225416,92225672,.,False
chr11,92225785,92226041,.,False
chr11,92246456,92246712,.,False
chr11,92247150,92247406,.,False
chr1,192247209,192247465,.,False
chr1,19226454,19226710,.,False
chr11,92350044,92350300,.,False
chr1,192357670,192357926,.,False
chr1,192476988,192477244,.,False
chr1,192489897,192490153,.,False
chr1,192500324,192500580,.,False
chr1,192512461,192512717,.,False
chr1,192516896,192517152,.,False
chr1,192518677,192518933,.,False
chr1,192521861,192522117,.,False
chr1,192531125,192531381,.,False
chr1,192536286,192536542,.,False
chr1,192539723,192539979,.,False
chr1,192545026,192545282,.,False
chr1,192551149,192551405,.,False
chr1,192553008,192553264,.,False
chr1,192555037,192555293,.,False
chr1,192563598,192563854,.,True
chr1,192573597,192573853,.,False
chr1,192574157,192574413,.,False
chr1,192593604,192593860,.,False
chr1,192600324,192600580,.,False
chr1,192605017,192605273,.,False
chr1,192608457,192608713,.,False
chr1,192609184,192609440,.,False
chr1,192614214,192614470,.,False
chr1,192639957,192640213,.,False
chr11,926660,926916,.,False
chr1,192722516,192722772,.,False
chr11,9273754,9274010,.,False
chr11,92771810,92772066,.,False
chr1,192788212,192788468,.,False
chr1,192789917,192790173,.,False
chr1,192807837,192808093,.,False
chr1,192813806,192814062,.,False
chr1,192814820,192815076,.,False
chr1,192831144,192831400,.,False
chr1,192832742,192832998,.,False
chr11,92861015,92861271,.,False
chr11,92870333,92870589,.,False
chr11,92876843,92877099,.,False
chr1,192877554,192877810,.,False
chr1,19287812,19288068,.,False
chr1,192879339,192879595,.,False
chr11,9289060,9289316,.,False
chr1,192904482,192904738,.,False
chr1,192907884,192908140,.,False
chr1,192929015,192929271,.,False
chr1,192936735,192936991,.,False
chr11,92942799,92943055,.,False
chr1,192945488,192945744,.,False
chr1,192946315,192946571,.,False
chr1,192952108,192952364,.,False
chr1,192954974,192955230,.,False
chr1,192955456,192955712,.,False
chr1,19296088,19296344,.,False
chr1,192984217,192984473,.,False
chr11,93031442,93031698,.,False
chr11,93034687,93034943,.,False
chr11,93085105,93085361,.,False
chr1,193104385,193104641,.,False
chr1,193111637,193111893,.,False
chr11,9313888,9314144,.,False
chr11,93193795,93194051,.,False
chr1,193314990,193315246,.,False
chr11,93359029,93359285,.,False
chr1,193388778,193389034,.,False
chr1,193449614,193449870,.,False
chr1,193455740,193455996,.,False
chr1,193458715,193458971,.,False
chr11,93474809,93475065,.,False
chr1,193479267,193479523,.,False
chr11,93494483,93494739,.,False
chr11,93515483,93515739,.,False
chr11,93520854,93521110,.,False
chr11,93524800,93525056,.,False
chr11,93525787,93526043,.,False
chr11,93538966,93539222,.,False
chr1,193540548,193540804,.,False
chr11,93542065,93542321,.,False
chr1,193569769,193570025,.,False
chr1,193577889,193578145,.,False
chr1,193614749,193615005,.,False
chr11,9361691,9361947,.,False
chr11,93633187,93633443,.,False
chr11,9364424,9364680,.,True
chr1,193677966,193678222,.,False
chr1,193686041,193686297,.,False
chr11,93693734,93693990,.,False
chr1,19373220,19373476,.,False
chr1,19375051,19375307,.,False
chr1,193750993,193751249,.,False
chr1,193757170,193757426,.,False
chr1,19377444,19377700,.,False
chr11,9377507,9377763,.,False
chr1,19391037,19391293,.,False
chr11,9401274,9401530,.,True
chr1,194078451,194078707,.,False
chr1,19408528,19408784,.,False
chr11,94130777,94131033,.,False
chr1,194289794,194290050,.,False
chr1,19430533,19430789,.,False
chr11,94309968,94310224,.,False
chr1,19436057,19436313,.,False
chr1,194430815,194431071,.,False
chr11,944622,944878,.,False
chr1,19451246,19451502,.,False
chr1,19452478,19452734,.,False
chr11,94584199,94584455,.,False
chr11,94602808,94603064,.,False
chr11,94650015,94650271,.,False
chr1,19468426,19468682,.,False
chr11,94707302,94707558,.,False
chr11,94747261,94747517,.,False
chr1,194754805,194755061,.,False
chr1,19476781,19477037,.,False
chr1,19477375,19477631,.,False
chr1,194858980,194859236,.,False
chr11,94922964,94923220,.,False
chr1,19505808,19506064,.,False
chr11,95065421,95065677,.,False
chr11,95093609,95093865,.,False
chr11,95109127,95109383,.,False
chr1,19511193,19511449,.,False
chr1,19512695,19512951,.,False
chr11,95149709,95149965,.,False
chr11,95153213,95153469,.,False
chr11,95243384,95243640,.,False
chr11,95245096,95245352,.,False
chr11,95254346,95254602,.,False
chr11,95332512,95332768,.,False
chr11,9534740,9534996,.,False
chr11,95365427,95365683,.,False
chr11,95443416,95443672,.,True
chr11,9552194,9552450,.,False
chr11,95541153,95541409,.,False
chr11,95641576,95641832,.,False
chr11,9566056,9566312,.,False
chr11,9566717,9566973,.,False
chr11,95674705,95674961,.,False
chr11,95683547,95683803,.,False
chr11,9568793,9569049,.,True
chr11,95688904,95689160,.,False
chr11,95703111,95703367,.,False
chr11,95711135,95711391,.,False
chr11,95715880,95716136,.,False
chr11,9572701,9572957,.,True
chr11,95733335,95733591,.,False
chr11,95735646,95735902,.,False
chr11,95792220,95792476,.,False
chr11,95824051,95824307,.,True
chr11,95941993,95942249,.,True
chr11,95999691,95999947,.,False
chr1,19600304,19600560,.,False
chr11,96012235,96012491,.,False
chr11,96013388,96013644,.,False
chr11,9601490,9601746,.,False
chr11,96045806,96046062,.,False
chr11,96062061,96062317,.,False
chr11,96068634,96068890,.,False
chr11,96075767,96076023,.,False
chr11,96076877,96077133,.,False
chr11,96098800,96099056,.,False
chr11,96105509,96105765,.,False
chr11,96134659,96134915,.,False
chr11,96150141,96150397,.,False
chr11,96150717,96150973,.,False
chr11,9615147,9615403,.,False
chr11,96153024,96153280,.,False
chr11,96155210,96155466,.,False
chr11,96155581,96155837,.,False
chr11,96156141,96156397,.,False
chr11,96157126,96157382,.,False
chr11,96160101,96160357,.,False
chr11,96168739,96168995,.,False
chr11,9618041,9618297,.,False
chr11,96204942,96205198,.,False
chr11,96207798,96208054,.,False
chr11,96212622,96212878,.,False
chr11,96230813,96231069,.,False
chr11,96243186,96243442,.,False
chr11,96254244,96254500,.,False
chr11,96262245,96262501,.,False
chr11,96263331,96263587,.,False
chr11,9626865,9627121,.,False
chr11,96268573,96268829,.,False
chr11,96273767,96274023,.,False
chr11,96290947,96291203,.,False
chr11,96306989,96307245,.,True
chr11,96314376,96314632,.,False
chr11,96339199,96339455,.,False
chr11,96371669,96371925,.,False
chr1,196410586,196410842,.,False
chr11,96436542,96436798,.,False
chr11,9660962,9661218,.,False
chr11,96644017,96644273,.,False
chr1,19664439,19664695,.,False
chr11,9665016,9665272,.,False
chr1,196656337,196656593,.,False
chr11,9675823,9676079,.,False
chr1,196809320,196809576,.,False
chr11,9681647,9681903,.,False
chr1,19688049,19688305,.,False
chr11,9688892,9689148,.,False
chr1,197130767,197131023,.,False
chr11,97138097,97138353,.,False
chr1,197193491,197193747,.,False
chr1,197195402,197195658,.,False
chr1,197201346,197201602,.,True
chr11,97261827,97262083,.,False
chr11,97290582,97290838,.,False
chr1,197327935,197328191,.,False
chr11,9739316,9739572,.,False
chr1,197466916,197467172,.,False
chr11,9748530,9748786,.,False
chr1,197539300,197539556,.,False
chr1,197544487,197544743,.,False
chr1,197579769,197580025,.,False
chr11,9760183,9760439,.,False
chr1,197633905,197634161,.,False
chr1,19764826,19765082,.,True
chr11,9765635,9765891,.,False
chr11,9774871,9775127,.,False
chr1,197770341,197770597,.,False
chr1,197773871,197774127,.,False
chr1,197839811,197840067,.,False
chr1,197842241,197842497,.,False
chr1,19784725,19784981,.,False
chr1,197939099,197939355,.,False
chr11,97947671,97947927,.,False
chr11,97963652,97963908,.,False
chr11,97966147,97966403,.,False
chr1,197981521,197981777,.,False
chr1,197995817,197996073,.,True
chr11,9802675,9802931,.,False
chr11,9804989,9805245,.,False
chr11,98069955,98070211,.,False
chr1,198118195,198118451,.,False
chr1,198121093,198121349,.,False
chr1,198123214,198123470,.,False
chr1,198155199,198155455,.,False
chr1,198159031,198159287,.,False
chr11,9821866,9822122,.,True
chr11,98244047,98244303,.,False
chr1,1982465,1982721,.,False
chr1,19838024,19838280,.,False
chr1,198404706,198404962,.,False
chr11,98453988,98454244,.,False
chr1,198462435,198462691,.,False
chr1,198468166,198468422,.,False
chr1,198496104,198496360,.,False
chr1,198510377,198510633,.,False
chr1,198515485,198515741,.,False
chr1,198519763,198520019,.,False
chr1,198543728,198543984,.,False
chr1,198556971,198557227,.,False
chr11,98567095,98567351,.,False
chr1,198573297,198573553,.,False
chr1,198613013,198613269,.,False
chr1,198620303,198620559,.,False
chr1,198620925,198621181,.,False
chr1,198621512,198621768,.,False
chr1,198622072,198622328,.,False
chr11,9862976,9863232,.,False
chr1,198633932,198634188,.,False
chr1,198656487,198656743,.,False
chr1,198664342,198664598,.,False
chr1,198672140,198672396,.,False
chr1,198678581,198678837,.,False
chr1,198681857,198682113,.,False
chr11,98737069,98737325,.,False
chr1,198743459,198743715,.,False
chr1,198775676,198775932,.,False
chr1,19878348,19878604,.,False
chr1,198876263,198876519,.,False
chr1,198918952,198919208,.,False
chr1,198919621,198919877,.,False
chr1,198920651,198920907,.,False
chr1,198924141,198924397,.,False
chr1,198929921,198930177,.,False
chr1,198935600,198935856,.,False
chr1,198944400,198944656,.,False
chr1,199010539,199010795,.,False
chr1,199015071,199015327,.,False
chr1,199020150,199020406,.,False
chr1,199021811,199022067,.,False
chr1,199032673,199032929,.,False
chr1,199046016,199046272,.,False
chr1,199050471,199050727,.,False
chr1,199064121,199064377,.,False
chr1,199066366,199066622,.,False
chr11,9906573,9906829,.,False
chr1,199068988,199069244,.,False
chr1,199084436,199084692,.,False
chr1,199151834,199152090,.,False
chr1,199182518,199182774,.,False
chr11,9922967,9923223,.,False
chr1,199284230,199284486,.,False
chr1,199308061,199308317,.,False
chr1,199310821,199311077,.,False
chr11,99339865,99340121,.,False
chr1,199426686,199426942,.,False
chr11,99432115,99432371,.,False
chr11,99548344,99548600,.,False
chr11,99591923,99592179,.,False
chr11,9969039,9969295,.,False
chr1,199742638,199742894,.,False
chr1,199794277,199794533,.,False
chr1,19981430,19981686,.,False
chr11,9982349,9982605,.,False
chr11,99837560,99837816,.,False
chr1,199857274,199857530,.,False
chr1,199859564,199859820,.,False
chr11,99863846,99864102,.,False
chr11,99897080,99897336,.,False
chr1,199905653,199905909,.,False
chr1,199945643,199945899,.,False
chr1,199948987,199949243,.,False
chr1,200081470,200081726,.,False
chr1,20008494,20008750,.,False
chr1,200107184,200107440,.,True
chr1,200129521,200129777,.,False
chr1,200153394,200153650,.,False
chr1,200154228,200154484,.,False
chr1,200163212,200163468,.,False
chr1,20033666,20033922,.,False
chr1,200352196,200352452,.,False
chr1,200354296,200354552,.,False
chr1,200363359,200363615,.,False
chr1,200368101,200368357,.,False
chr1,200372082,200372338,.,False
chr1,200441396,200441652,.,False
chr1,200488681,200488937,.,False
chr1,200512310,200512566,.,False
chr1,200531017,200531273,.,False
chr1,200532999,200533255,.,False
chr1,200627639,200627895,.,False
chr1,200628220,200628476,.,False
chr1,200638266,200638522,.,False
chr1,200642497,200642753,.,False
chr1,200653154,200653410,.,False
chr1,200653524,200653780,.,False
chr1,200655491,200655747,.,True
chr1,200740089,200740345,.,True
chr1,200746629,200746885,.,False
chr1,20081088,20081344,.,False
chr1,200870179,200870435,.,False
chr1,200880361,200880617,.,False
chr1,200888454,200888710,.,False
chr1,200891897,200892153,.,True
chr1,200893607,200893863,.,True
chr1,200896075,200896331,.,False
chr1,200896841,200897097,.,False
chr1,201010370,201010626,.,False
chr1,201013214,201013470,.,False
chr1,201014533,201014789,.,False
chr1,201015856,201016112,.,False
chr1,201017305,201017561,.,False
chr1,201021232,201021488,.,False
chr1,201060016,201060272,.,False
chr1,201170694,201170950,.,False
chr1,201191766,201192022,.,False
chr1,20126144,20126400,.,False
chr1,201266802,201267058,.,False
chr1,201268225,201268481,.,False
chr1,201275269,201275525,.,False
chr1,201276932,201277188,.,False
chr1,201307845,201308101,.,False
chr1,201309514,201309770,.,False
chr1,201311493,201311749,.,False
chr1,201326033,201326289,.,False
chr1,201384098,201384354,.,False
chr1,201428175,201428431,.,False
chr1,201430198,201430454,.,False
chr1,201455777,201456033,.,False
chr1,201457025,201457281,.,False
chr1,201461928,201462184,.,False
chr1,201467639,201467895,.,False
chr1,201476148,201476404,.,False
chr1,201500596,201500852,.,False
chr1,201503551,201503807,.,True
chr1,201505501,201505757,.,False
chr1,201525220,201525476,.,False
chr1,201531180,201531436,.,True
chr1,201546294,201546550,.,False
chr1,201551932,201552188,.,False
chr1,201555001,201555257,.,False
chr1,201568907,201569163,.,False
chr1,201571174,201571430,.,False
chr1,201578433,201578689,.,False
chr1,201602854,201603110,.,False
chr1,201636677,201636933,.,False
chr1,201643384,201643640,.,False
chr1,201644064,201644320,.,False
chr1,201644381,201644637,.,False
chr1,201649903,201650159,.,False
chr1,201650454,201650710,.,False
chr1,201651282,201651538,.,False
chr1,20166161,20166417,.,False
chr1,201670841,201671097,.,False
chr1,201711726,201711982,.,False
chr1,201713544,201713800,.,True
chr1,201714655,201714911,.,True
chr1,201716028,201716284,.,False
chr1,201740427,201740683,.,False
chr1,201740891,201741147,.,False
chr1,201742736,201742992,.,False
chr1,201748364,201748620,.,False
chr1,201748922,201749178,.,False
chr1,201773840,201774096,.,False
chr1,201774695,201774951,.,False
chr1,20179398,20179654,.,False
chr1,20187889,20188145,.,False
chr1,201894937,201895193,.,False
chr1,201904599,201904855,.,False
chr1,201914200,201914456,.,False
chr1,201935084,201935340,.,False
chr1,202023076,202023332,.,True
chr1,202034342,202034598,.,False
chr1,202034797,202035053,.,False
chr1,202038940,202039196,.,False
chr1,2020653,2020909,.,False
chr1,202061090,202061346,.,False
chr1,202085055,202085311,.,False
chr1,202086020,202086276,.,False
chr1,202087031,202087287,.,False
chr1,202105839,202106095,.,False
chr1,202108388,202108644,.,False
chr1,202113046,202113302,.,False
chr1,202154828,202155084,.,False
chr1,202162133,202162389,.,False
chr1,202162563,202162819,.,False
chr1,202162831,202163087,.,False
chr1,202192529,202192785,.,False
chr1,202247772,202248028,.,False
chr1,202249877,202250133,.,False
