chrom,chromStart,chromEnd,strand,A549
chr2,97713386,97713642,+,False
chr2,97713399,97713655,+,False
chr2,97713578,97713834,+,False
chr2,97713605,97713861,+,False
chr2,97713657,97713913,+,False
chr2,97713673,97713929,+,False
chr2,98086916,98087172,+,False
chr2,98086955,98087211,+,False
chr2,98086961,98087217,+,False
chr2,98086983,98087239,+,False
chr2,98149278,98149534,+,False
chr2,98245146,98245402,+,False
chr2,98245164,98245420,+,False
chr2,98245183,98245439,+,False
chr2,98346205,98346461,+,False
chr2,98346244,98346500,+,False
chr2,98444658,98444914,+,True
chr2,98608398,98608654,+,True
chr2,99141488,99141744,+,True
chr2,99141527,99141783,+,False
chr2,99154779,99155035,+,True
chr2,99154833,99155089,+,False
chr2,99180904,99181160,+,True
chr2,99180967,99181223,+,True
chr2,99337175,99337431,+,True
chr2,99337282,99337538,+,False
chr2,99360976,99361232,+,True
chr2,99361045,99361301,+,False
chr2,99361071,99361327,+,False
chr2,99361212,99361468,+,False
chr2,99361308,99361564,+,False
chr2,99361338,99361594,+,False
chr2,99361411,99361667,+,False
chr2,100562566,100562822,+,True
chr2,100562592,100562848,+,False
chr2,100562625,100562881,+,False
chr2,100562663,100562919,+,False
chr2,100562752,100563008,+,True
chr2,100562784,100563040,+,True
chr2,100606911,100607167,+,False
chr2,100819929,100820185,+,True
chr2,100819939,100820195,+,False
chr2,100820901,100821157,+,False
chr2,100974615,100974871,+,False
chr2,101002043,101002299,+,True
chr2,101002348,101002604,+,False
chr2,101252524,101252780,+,False
chr2,101252533,101252789,+,False
chr2,101252561,101252817,+,True
chr2,101252603,101252859,+,False
chr2,101252670,101252926,+,True
chr2,101262132,101262388,+,False
chr2,101262153,101262409,+,False
chr2,101262167,101262423,+,False
chr2,101262206,101262462,+,False
chr2,101262222,101262478,+,False
chr2,101697465,101697721,+,True
chr2,101698016,101698272,+,False
chr2,101797051,101797307,+,False
chr2,101797069,101797325,+,False
chr2,101839571,101839827,+,False
chr2,101839624,101839880,+,False
chr2,101843995,101844251,+,False
chr2,101892949,101893205,+,False
chr2,101961373,101961629,+,False
chr2,101961815,101962071,+,False
chr2,101983217,101983473,+,False
chr2,101983515,101983771,+,False
chr2,101991695,101991951,+,False
chr2,101991712,101991968,+,False
chr2,101991910,101992166,+,False
chr2,101998741,101998997,+,True
chr2,101998753,101999009,+,False
chr2,101998780,101999036,+,False
chr2,101998825,101999081,+,False
chr2,102001723,102001979,+,False
chr2,102001811,102002067,+,False
chr2,102008291,102008547,+,False
chr2,102070153,102070409,+,True
chr2,102070216,102070472,+,True
chr2,102070229,102070485,+,False
chr2,102104195,102104451,+,False
chr2,102104255,102104511,+,False
chr2,102104303,102104559,+,True
chr2,102104335,102104591,+,True
chr2,102104394,102104650,+,True
chr2,102104427,102104683,+,False
chr2,102104440,102104696,+,False
chr2,102104505,102104761,+,False
chr2,102104529,102104785,+,False
chr2,102141328,102141584,+,False
chr2,102141450,102141706,+,False
chr2,102141542,102141798,+,False
chr2,102141572,102141828,+,False
chr2,102141630,102141886,+,False
chr2,102141685,102141941,+,False
chr2,102142063,102142319,+,False
chr2,102142076,102142332,+,False
chr2,102142549,102142805,+,True
chr2,102142569,102142825,+,False
chr2,102142650,102142906,+,False
chr2,102142675,102142931,+,False
chr2,102186795,102187051,+,False
chr2,102311278,102311534,+,False
chr2,102311317,102311573,+,False
chr2,102336982,102337238,+,False
chr2,102337011,102337267,+,False
chr2,102337034,102337290,+,False
chr2,102337049,102337305,+,False
chr2,102355590,102355846,+,True
chr2,102355637,102355893,+,False
chr2,102355660,102355916,+,False
chr2,102355969,102356225,+,False
chr2,102356030,102356286,+,False
chr2,102356084,102356340,+,False
chr2,102418336,102418592,+,False
chr2,102418377,102418633,+,False
chr2,102418401,102418657,+,False
chr2,102422839,102423095,+,False
chr2,102422880,102423136,+,False
chr2,102422925,102423181,+,False
chr2,102422956,102423212,+,False
chr2,102472974,102473230,+,False
chr2,102473019,102473275,+,False
chr2,102473034,102473290,+,False
chr2,102473053,102473309,+,False
chr2,102473076,102473332,+,False
chr2,102473463,102473719,+,False
chr2,102619079,102619335,+,True
chr2,102619326,102619582,+,False
chr2,102689439,102689695,+,False
chr2,102736685,102736941,+,True
chr2,102761781,102762037,+,False
chr2,102761806,102762062,+,False
chr2,102761884,102762140,+,False
chr2,103874005,103874261,+,False
chr2,103874070,103874326,+,False
chr2,103874113,103874369,+,False
chr2,104434140,104434396,+,False
chr2,104434160,104434416,+,False
chr2,104434209,104434465,+,False
chr2,104853811,104854067,+,False
chr2,104853842,104854098,+,False
chr2,104853868,104854124,+,False
chr2,104853896,104854152,+,False
chr2,104853911,104854167,+,False
chr2,104854009,104854265,+,False
chr2,105037789,105038045,+,False
chr2,105037838,105038094,+,True
chr2,105143667,105143923,+,False
chr2,105143832,105144088,+,False
chr2,105143843,105144099,+,False
chr2,105337330,105337586,+,True
chr2,105744602,105744858,+,True
chr2,105744667,105744923,+,True
chr2,105851600,105851856,+,False
chr2,105851930,105852186,+,False
chr2,106062992,106063248,+,False
chr2,106065415,106065671,+,False
chr2,106065458,106065714,+,False
chr2,106381874,106382130,+,False
chr2,106487112,106487368,+,False
chr2,106487158,106487414,+,False
chr2,107529217,107529473,+,False
chr2,107986010,107986266,+,False
chr2,107986063,107986319,+,False
chr2,107986170,107986426,+,False
chr2,107986189,107986445,+,False
chr2,107986274,107986530,+,False
chr2,107987787,107988043,+,False
chr2,108239717,108239973,+,False
chr2,108288529,108288785,+,False
chr2,108288609,108288865,+,False
chr2,108288666,108288922,+,True
chr2,108288707,108288963,+,False
chr2,108288724,108288980,+,False
chr2,108288755,108289011,+,False
chr2,108288790,108289046,+,False
chr2,108377749,108378005,+,False
chr2,108377773,108378029,+,False
chr2,108377911,108378167,+,False
chr2,108377938,108378194,+,False
chr2,108448980,108449236,+,True
chr2,108448999,108449255,+,True
chr2,108469667,108469923,+,False
chr2,108469719,108469975,+,False
chr2,108534107,108534363,+,False
chr2,108534124,108534380,+,False
chr2,108534157,108534413,+,True
chr2,108534221,108534477,+,True
chr2,108588143,108588399,+,False
chr2,108588177,108588433,+,False
chr2,108588216,108588472,+,False
chr2,108588256,108588512,+,False
chr2,108606898,108607154,+,False
chr2,108620936,108621192,+,False
chr2,108620977,108621233,+,False
chr2,108621003,108621259,+,False
chr2,108621017,108621273,+,False
chr2,108621031,108621287,+,False
chr2,108621061,108621317,+,False
chr2,108621101,108621357,+,False
chr2,108654781,108655037,+,False
chr2,108684076,108684332,+,False
chr2,108685193,108685449,+,False
chr2,108719195,108719451,+,True
chr2,108719290,108719546,+,True
chr2,108719319,108719575,+,False
chr2,108719342,108719598,+,False
chr2,108767900,108768156,+,False
chr2,108775487,108775743,+,False
chr2,108786558,108786814,+,True
chr2,109128954,109129210,+,False
chr2,109614117,109614373,+,True
chr2,109614146,109614402,+,False
chr2,109794055,109794311,+,True
chr2,109986812,109987068,+,False
chr2,110732322,110732578,+,False
chr2,110732383,110732639,+,False
chr2,110804914,110805170,+,False
chr2,110804933,110805189,+,False
chr2,111120668,111120924,+,True
chr2,111120770,111121026,+,False
chr2,111122406,111122662,+,False
chr2,111122456,111122712,+,False
chr2,111897766,111898022,+,False
chr2,111898220,111898476,+,False
chr2,111898233,111898489,+,False
chr2,111898363,111898619,+,True
chr2,111898723,111898979,+,False
chr2,112054966,112055222,+,False
chr2,112055026,112055282,+,True
chr2,112055116,112055372,+,True
chr2,112055137,112055393,+,False
chr2,112055334,112055590,+,True
chr2,112138187,112138443,+,False
chr2,112181594,112181850,+,False
chr2,112275329,112275585,+,False
chr2,112275386,112275642,+,True
chr2,112275678,112275934,+,False
chr2,112299644,112299900,+,False
chr2,112299667,112299923,+,False
chr2,112299696,112299952,+,False
chr2,112481868,112482124,+,True
chr2,112481920,112482176,+,True
chr2,112481940,112482196,+,True
chr2,112493871,112494127,+,False
chr2,112542244,112542500,+,True
chr2,112564133,112564389,+,False
chr2,112584237,112584493,+,True
chr2,112584377,112584633,+,True
chr2,112584589,112584845,+,False
chr2,112584608,112584864,+,False
chr2,112584645,112584901,+,False
chr2,112645178,112645434,+,False
chr2,112645633,112645889,+,False
chr2,112645663,112645919,+,True
chr2,112645693,112645949,+,True
chr2,112725836,112726092,+,False
chr2,112725899,112726155,+,False
chr2,112725917,112726173,+,False
chr2,112977758,112978014,+,False
chr2,113005205,113005461,+,False
chr2,113058411,113058667,+,False
chr2,113058944,113059200,+,False
chr2,113099135,113099391,+,False
chr2,113117615,113117871,+,False
chr2,113117678,113117934,+,False
chr2,113117727,113117983,+,False
chr2,113127348,113127604,+,False
chr2,113157198,113157454,+,False
chr2,113157210,113157466,+,False
chr2,113173750,113174006,+,False
chr2,113198706,113198962,+,True
chr2,113198723,113198979,+,True
chr2,113235313,113235569,+,False
chr2,113235486,113235742,+,False
chr2,113235548,113235804,+,False
chr2,113235568,113235824,+,False
chr2,113406120,113406376,+,False
chr2,113541217,113541473,+,False
chr2,113583412,113583668,+,False
chr2,113627026,113627282,+,False
chr2,113889724,113889980,+,True
chr2,113889906,113890162,+,True
chr2,113889963,113890219,+,False
chr2,113889977,113890233,+,False
chr2,113889987,113890243,+,False
chr2,113890865,113891121,+,False
chr2,113934004,113934260,+,False
chr2,113979325,113979581,+,False
chr2,113979351,113979607,+,False
chr2,113979620,113979876,+,False
chr2,113979650,113979906,+,False
chr2,113979742,113979998,+,False
chr2,113979759,113980015,+,False
chr2,114442086,114442342,+,False
chr2,114442168,114442424,+,False
chr2,114442198,114442454,+,False
chr2,114442349,114442605,+,False
chr2,114442411,114442667,+,False
chr2,114461264,114461520,+,False
chr2,114461333,114461589,+,False
chr2,114461367,114461623,+,False
chr2,114461397,114461653,+,False
chr2,115064323,115064579,+,False
chr2,115064411,115064667,+,False
chr2,115161172,115161428,+,False
chr2,115161255,115161511,+,False
chr2,115161949,115162205,+,False
chr2,115309031,115309287,+,False
chr2,117023314,117023570,+,False
chr2,117814513,117814769,+,True
chr2,117814780,117815036,+,False
chr2,118088268,118088524,+,True
chr2,118088293,118088549,+,False
chr2,118096278,118096534,+,False
chr2,118941945,118942201,+,False
chr2,118941952,118942208,+,False
chr2,118941973,118942229,+,False
chr2,118942003,118942259,+,False
chr2,118942073,118942329,+,False
chr2,119223614,119223870,+,True
chr2,119366749,119367005,+,True
chr2,119367436,119367692,+,False
chr2,119367463,119367719,+,False
chr2,119367971,119368227,+,False
chr2,119429644,119429900,+,False
chr2,119431549,119431805,+,False
chr2,119431615,119431871,+,True
chr2,119544206,119544462,+,False
chr2,119544220,119544476,+,False
chr2,119544232,119544488,+,False
chr2,119545906,119546162,+,False
chr2,119678927,119679183,+,True
chr2,119678961,119679217,+,True
chr2,119759353,119759609,+,False
chr2,119759503,119759759,+,False
chr2,119759533,119759789,+,False
chr2,119759677,119759933,+,True
chr2,119759709,119759965,+,True
chr2,119759962,119760218,+,True
chr2,119929499,119929755,+,False
chr2,119929525,119929781,+,False
chr2,119929547,119929803,+,False
chr2,120012776,120013032,+,False
chr2,120012837,120013093,+,True
chr2,120012864,120013120,+,False
chr2,120160658,120160914,+,False
chr2,120252507,120252763,+,False
chr2,120252573,120252829,+,True
chr2,120252628,120252884,+,True
chr2,120252708,120252964,+,True
chr2,120252816,120253072,+,False
chr2,120253295,120253551,+,False
chr2,120345922,120346178,+,True
chr2,120735642,120735898,+,True
chr2,120735705,120735961,+,True
chr2,120735923,120736179,+,False
chr2,121530635,121530891,+,True
chr2,121649421,121649677,+,True
chr2,121649865,121650121,+,True
chr2,121649900,121650156,+,False
chr2,121736857,121737113,+,False
chr2,121755461,121755717,+,True
chr2,121756258,121756514,+,False
chr2,124025037,124025293,+,False
chr2,124025183,124025439,+,False
chr2,125710720,125710976,+,False
chr2,126655609,126655865,+,False
chr2,126655688,126655944,+,False
chr2,126655725,126655981,+,False
chr2,126655738,126655994,+,False
chr2,126655801,126656057,+,False
chr2,126655839,126656095,+,False
chr2,126655871,126656127,+,False
chr2,126655926,126656182,+,False
chr2,126655949,126656205,+,False
chr2,126655987,126656243,+,False
chr2,126656011,126656267,+,False
chr2,126898606,126898862,+,False
chr2,126898651,126898907,+,False
chr2,126898663,126898919,+,False
chr2,127418188,127418444,+,False
chr2,127419418,127419674,+,False
chr2,127419456,127419712,+,False
chr2,127419480,127419736,+,False
chr2,127419680,127419936,+,False
chr2,127422623,127422879,+,False
chr2,127422999,127423255,+,False
chr2,127423046,127423302,+,True
chr2,127423069,127423325,+,False
chr2,127471979,127472235,+,False
chr2,127535441,127535697,+,True
chr2,127535484,127535740,+,True
chr2,127535500,127535756,+,False
chr2,127619772,127620028,+,False
chr2,127634394,127634650,+,False
chr2,127645747,127646003,+,False
chr2,127645753,127646009,+,False
chr2,127645779,127646035,+,False
chr2,127645800,127646056,+,False
chr2,127645901,127646157,+,False
chr2,127647861,127648117,+,False
chr2,127700565,127700821,+,False
chr2,127700699,127700955,+,False
chr2,127701277,127701533,+,True
chr2,128090986,128091242,+,True
chr2,128091078,128091334,+,True
chr2,128170215,128170471,+,False
chr2,128170223,128170479,+,False
chr2,128170234,128170490,+,False
chr2,128170247,128170503,+,False
chr2,128170271,128170527,+,False
chr2,128170314,128170570,+,False
chr2,128186984,128187240,+,False
chr2,128187026,128187282,+,False
chr2,129979415,129979671,+,True
chr2,129979514,129979770,+,False
chr2,130181403,130181659,+,False
chr2,130181449,130181705,+,False
chr2,130182018,130182274,+,True
chr2,130229120,130229376,+,False
chr2,130342675,130342931,+,True
chr2,130355775,130356031,+,False
chr2,130355813,130356069,+,True
chr2,130355835,130356091,+,True
chr2,130371949,130372205,+,False
chr2,130371983,130372239,+,True
chr2,130372002,130372258,+,False
chr2,130372417,130372673,+,False
chr2,130372517,130372773,+,True
chr2,130521013,130521269,+,False
chr2,130521062,130521318,+,False
chr2,130755290,130755546,+,False
chr2,130755312,130755568,+,False
chr2,130755340,130755596,+,False
chr2,130755658,130755914,+,False
chr2,130755965,130756221,+,False
chr2,130756093,130756349,+,False
chr2,130836643,130836899,+,False
chr2,130836673,130836929,+,False
chr2,130836693,130836949,+,False
chr2,130963475,130963731,+,False
chr2,131011499,131011755,+,False
chr2,131034649,131034905,+,False
chr2,131034668,131034924,+,False
chr2,131034698,131034954,+,False
chr2,131034724,131034980,+,False
chr2,131034808,131035064,+,False
chr2,131105056,131105312,+,True
chr2,131105095,131105351,+,True
chr2,131402662,131402918,+,False
chr2,131402682,131402938,+,False
chr2,131475868,131476124,+,False
chr2,131492662,131492918,+,False
chr2,131492696,131492952,+,False
chr2,131492847,131493103,+,True
chr2,131492990,131493246,+,False
chr2,131682286,131682542,+,True
chr2,132416406,132416662,+,True
chr2,132416491,132416747,+,False
chr2,132416607,132416863,+,True
chr2,134119658,134119914,+,True
chr2,134119686,134119942,+,True
chr2,134119710,134119966,+,True
chr2,134119869,134120125,+,False
chr2,134119884,134120140,+,False
chr2,134119909,134120165,+,False
chr2,134119935,134120191,+,False
chr2,134253798,134254054,+,False
chr2,134253822,134254078,+,False
chr2,134253850,134254106,+,False
chr2,134253866,134254122,+,False
chr2,134253908,134254164,+,False
chr2,134838049,134838305,+,False
chr2,134838065,134838321,+,False
chr2,134838273,134838529,+,False
chr2,134838311,134838567,+,False
chr2,134838367,134838623,+,False
chr2,134918609,134918865,+,True
chr2,135052048,135052304,+,True
chr2,135052503,135052759,+,False
chr2,135052527,135052783,+,False
chr2,135052590,135052846,+,False
chr2,135531259,135531515,+,True
chr2,135531308,135531564,+,False
chr2,135586071,135586327,+,False
chr2,135586102,135586358,+,False
chr2,135586126,135586382,+,False
chr2,135741402,135741658,+,True
chr2,135741436,135741692,+,True
chr2,135741478,135741734,+,False
chr2,135741555,135741811,+,True
chr2,135741648,135741904,+,True
chr2,135741669,135741925,+,False
chr2,135819936,135820192,+,False
chr2,135820017,135820273,+,False
chr2,135820050,135820306,+,False
chr2,135820200,135820456,+,False
chr2,135984907,135985163,+,False
chr2,135984946,135985202,+,True
chr2,136000156,136000412,+,False
chr2,136765201,136765457,+,False
chr2,136765294,136765550,+,False
chr2,136765308,136765564,+,False
chr2,136765328,136765584,+,False
chr2,137964064,137964320,+,False
chr2,137964201,137964457,+,False
chr2,137964231,137964487,+,True
chr2,137964289,137964545,+,False
chr2,137964313,137964569,+,False
chr2,137964414,137964670,+,False
chr2,137964467,137964723,+,False
chr2,138501563,138501819,+,True
chr2,138501575,138501831,+,False
chr2,138501684,138501940,+,False
chr2,142877083,142877339,+,False
chr2,142877386,142877642,+,True
chr2,142877415,142877671,+,True
chr2,143129063,143129319,+,False
chr2,143129079,143129335,+,False
chr2,143129097,143129353,+,False
chr2,143129172,143129428,+,False
chr2,143247040,143247296,+,False
chr2,143247080,143247336,+,False
chr2,143247102,143247358,+,False
chr2,143435062,143435318,+,False
chr2,143435207,143435463,+,False
chr2,143435347,143435603,+,False
chr2,144517426,144517682,+,False
chr2,144517469,144517725,+,False
chr2,144517516,144517772,+,False
chr2,144517588,144517844,+,False
chr2,144517892,144518148,+,False
chr2,144517950,144518206,+,False
chr2,144519137,144519393,+,False
chr2,144519161,144519417,+,False
chr2,144519182,144519438,+,False
chr2,144667733,144667989,+,False
chr2,144667760,144668016,+,False
chr2,145022840,145023096,+,False
chr2,145022912,145023168,+,False
chr2,145022936,145023192,+,False
chr2,145022988,145023244,+,True
chr2,145057385,145057641,+,False
chr2,145336962,145337218,+,False
chr2,146586803,146587059,+,False
chr2,147844325,147844581,+,True
chr2,147844356,147844612,+,False
chr2,147844481,147844737,+,False
chr2,147844558,147844814,+,False
chr2,147844779,147845035,+,True
chr2,148020764,148021020,+,True
chr2,148020822,148021078,+,True
chr2,148020847,148021103,+,True
chr2,148021140,148021396,+,False
chr2,148021210,148021466,+,False
chr2,148021397,148021653,+,False
chr2,148644516,148644772,+,True
chr2,148874995,148875251,+,False
chr2,148875365,148875621,+,False
chr2,148875445,148875701,+,False
chr2,148937035,148937291,+,False
chr2,148937063,148937319,+,False
chr2,148947632,148947888,+,False
chr2,148961739,148961995,+,False
chr2,148978308,148978564,+,False
chr2,148978339,148978595,+,False
chr2,149000176,149000432,+,False
chr2,149021483,149021739,+,False
chr2,149023210,149023466,+,False
chr2,149023294,149023550,+,False
chr2,149038216,149038472,+,False
chr2,149038252,149038508,+,False
chr2,149038284,149038540,+,False
chr2,149038315,149038571,+,False
chr2,149038460,149038716,+,False
chr2,149038475,149038731,+,False
chr2,149038491,149038747,+,False
chr2,149038501,149038757,+,False
chr2,149117930,149118186,+,False
chr2,149330350,149330606,+,False
chr2,149587062,149587318,+,False
chr2,149587107,149587363,+,False
chr2,150628642,150628898,+,False
chr2,151357345,151357601,+,False
chr2,151409712,151409968,+,True
chr2,151409913,151410169,+,True
chr2,151465399,151465655,+,False
chr2,152334899,152335155,+,True
chr2,152334927,152335183,+,True
chr2,152334947,152335203,+,False
chr2,152542381,152542637,+,False
chr2,152618750,152619006,+,False
chr2,152718346,152718602,+,True
chr2,152718376,152718632,+,True
chr2,152718701,152718957,+,False
chr2,152719141,152719397,+,False
chr2,153871671,153871927,+,True
chr2,154697751,154698007,+,False
chr2,154698069,154698325,+,False
chr2,154698504,154698760,+,False
chr2,154709064,154709320,+,False
chr2,154709080,154709336,+,False
chr2,154709308,154709564,+,False
chr2,154709340,154709596,+,False
chr2,154709524,154709780,+,False
chr2,156435043,156435299,+,False
chr2,156435235,156435491,+,False
chr2,156435270,156435526,+,False
chr2,156435330,156435586,+,True
chr2,156435360,156435616,+,True
chr2,156435984,156436240,+,True
chr2,156436141,156436397,+,True
chr2,156436161,156436417,+,False
chr2,156436176,156436432,+,False
chr2,156473336,156473592,+,False
chr2,157257249,157257505,+,False
chr2,157257274,157257530,+,False
chr2,157257329,157257585,+,False
chr2,157257419,157257675,+,False
chr2,157257518,157257774,+,False
chr2,157257549,157257805,+,False
chr2,157257577,157257833,+,False
chr2,157257616,157257872,+,False
chr2,157257631,157257887,+,False
chr2,157257645,157257901,+,False
chr2,157257661,157257917,+,False
chr2,157257690,157257946,+,False
chr2,157257732,157257988,+,False
chr2,157257763,157258019,+,False
chr2,157258498,157258754,+,False
chr2,157876336,157876592,+,False
chr2,158456660,158456916,+,True
chr2,158456681,158456937,+,False
chr2,158456730,158456986,+,True
chr2,158457222,158457478,+,False
chr2,158457677,158457933,+,False
chr2,158458014,158458270,+,False
chr2,158458029,158458285,+,False
chr2,158532973,158533229,+,False
chr2,158621052,158621308,+,False
chr2,158795068,158795324,+,False
chr2,158968422,158968678,+,True
chr2,158968433,158968689,+,False
chr2,159135444,159135700,+,False
chr2,159135593,159135849,+,False
chr2,159135696,159135952,+,False
chr2,159135709,159135965,+,False
chr2,159135851,159136107,+,False
chr2,159135925,159136181,+,False
chr2,159135993,159136249,+,False
chr2,159136024,159136280,+,False
chr2,159150143,159150399,+,False
chr2,159615061,159615317,+,False
chr2,159615098,159615354,+,False
chr2,159615453,159615709,+,False
chr2,159712022,159712278,+,False
chr2,159712297,159712553,+,True
chr2,159712321,159712577,+,True
chr2,159733718,159733974,+,False
chr2,159748112,159748368,+,False
chr2,159748474,159748730,+,False
chr2,161136595,161136851,+,False
chr2,161136686,161136942,+,True
chr2,161136714,161136970,+,False
chr2,161136973,161137229,+,False
chr2,161160047,161160303,+,True
chr2,161160109,161160365,+,True
chr2,161160187,161160443,+,True
chr2,161160880,161161136,+,False
chr2,161230860,161231116,+,False
chr2,161244498,161244754,+,False
chr2,161308246,161308502,+,True
chr2,161308286,161308542,+,False
chr2,161415986,161416242,+,False
chr2,161416069,161416325,+,False
chr2,161416148,161416404,+,False
chr2,161416214,161416470,+,False
chr2,161416233,161416489,+,False
chr2,161416275,161416531,+,False
chr2,161416351,161416607,+,False
chr2,161416376,161416632,+,False
chr2,161416395,161416651,+,False
chr2,161416443,161416699,+,False
chr2,161416486,161416742,+,False
chr2,161416500,161416756,+,False
chr2,161417070,161417326,+,False
chr2,161417118,161417374,+,False
chr2,161417141,161417397,+,False
chr2,161417226,161417482,+,False
chr2,161417970,161418226,+,False
chr2,161424010,161424266,+,False
chr2,161424424,161424680,+,False
chr2,161424475,161424731,+,False
chr2,161424565,161424821,+,False
chr2,161624007,161624263,+,False
chr2,161624124,161624380,+,False
chr2,161624147,161624403,+,False
chr2,161624197,161624453,+,False
chr2,161624214,161624470,+,False
chr2,161624226,161624482,+,False
chr2,161624247,161624503,+,False
chr2,162087998,162088254,+,True
chr2,162318817,162319073,+,False
chr2,162318840,162319096,+,False
chr2,162318865,162319121,+,False
chr2,162319068,162319324,+,False
chr2,162343901,162344157,+,True
chr2,162343914,162344170,+,False
chr2,162343944,162344200,+,False
chr2,162344153,162344409,+,False
chr2,162344165,162344421,+,False
chr2,164840504,164840760,+,False
chr2,165194719,165194975,+,False
chr2,165239174,165239430,+,False
chr2,165239199,165239455,+,False
chr2,165239260,165239516,+,False
chr2,165293828,165294084,+,False
chr2,165295631,165295887,+,False
chr2,165390089,165390345,+,False
chr2,165469450,165469706,+,False
chr2,165572093,165572349,+,False
chr2,165572117,165572373,+,False
chr2,165573975,165574231,+,False
chr2,165574053,165574309,+,False
chr2,165933572,165933828,+,False
chr2,165933617,165933873,+,False
chr2,165933639,165933895,+,False
chr2,165957162,165957418,+,False
chr2,166149012,166149268,+,False
chr2,166184756,166185012,+,False
chr2,166184786,166185042,+,False
chr2,167135720,167135976,+,False
chr2,167187100,167187356,+,False
chr2,167187125,167187381,+,False
chr2,167239678,167239934,+,False
chr2,167242502,167242758,+,False
chr2,167242558,167242814,+,False
chr2,167243202,167243458,+,False
chr2,167244623,167244879,+,False
chr2,167245702,167245958,+,False
chr2,167245963,167246219,+,False
chr2,167247559,167247815,+,False
chr2,167247681,167247937,+,False
chr2,167247772,167248028,+,False
chr2,167247785,167248041,+,False
chr2,167247868,167248124,+,False
chr2,167247913,167248169,+,False
chr2,167248397,167248653,+,False
chr2,167248478,167248734,+,False
chr2,167248602,167248858,+,False
chr2,167248620,167248876,+,False
chr2,167248636,167248892,+,False
chr2,167248728,167248984,+,False
chr2,167248761,167249017,+,False
chr2,167248832,167249088,+,False
chr2,167248931,167249187,+,False
chr2,167248966,167249222,+,False
chr2,167249140,167249396,+,False
chr2,167249165,167249421,+,False
chr2,167249228,167249484,+,False
chr2,167249442,167249698,+,False
chr2,167249847,167250103,+,False
chr2,167249875,167250131,+,False
chr2,167249994,167250250,+,False
chr2,167250023,167250279,+,False
chr2,167250060,167250316,+,False
chr2,167250098,167250354,+,False
chr2,167250197,167250453,+,False
chr2,167250227,167250483,+,False
chr2,167250274,167250530,+,False
chr2,167250837,167251093,+,False
chr2,167257926,167258182,+,False
chr2,167257992,167258248,+,False
chr2,167258102,167258358,+,False
chr2,167258730,167258986,+,False
chr2,168455596,168455852,+,False
chr2,168455840,168456096,+,False
chr2,168456044,168456300,+,True
chr2,168802347,168802603,+,True
chr2,168802387,168802643,+,True
chr2,168901036,168901292,+,False
chr2,169066751,169067007,+,False
chr2,169066826,169067082,+,False
chr2,169066901,169067157,+,False
chr2,169066937,169067193,+,False
chr2,169069269,169069525,+,False
chr2,169069318,169069574,+,False
chr2,169069334,169069590,+,False
chr2,169069377,169069633,+,False
chr2,169069394,169069650,+,False
chr2,169081510,169081766,+,False
chr2,169081565,169081821,+,False
chr2,169478539,169478795,+,False
chr2,169479273,169479529,+,True
chr2,169509459,169509715,+,False
chr2,169510468,169510724,+,False
chr2,169513931,169514187,+,False
chr2,169513953,169514209,+,False
chr2,169584127,169584383,+,True
chr2,169584161,169584417,+,False
chr2,169584372,169584628,+,True
chr2,169584558,169584814,+,True
chr2,169694274,169694530,+,True
chr2,169694528,169694784,+,False
chr2,169694606,169694862,+,False
chr2,169733642,169733898,+,True
chr2,169733720,169733976,+,False
chr2,169733741,169733997,+,False
chr2,169733762,169734018,+,False
chr2,169798639,169798895,+,True
chr2,169798650,169798906,+,True
chr2,169798664,169798920,+,True
chr2,169799047,169799303,+,True
chr2,169805250,169805506,+,False
chr2,169808181,169808437,+,False
chr2,169808367,169808623,+,False
chr2,169808389,169808645,+,False
chr2,169808406,169808662,+,False
chr2,169827161,169827417,+,False
chr2,169827206,169827462,+,True
chr2,169827225,169827481,+,True
chr2,169827757,169828013,+,False
chr2,170177874,170178130,+,False
chr2,170177940,170178196,+,False
chr2,170179907,170180163,+,False
chr2,170715042,170715298,+,False
chr2,170715047,170715303,+,False
chr2,170715087,170715343,+,False
chr2,170715154,170715410,+,False
chr2,170715193,170715449,+,False
chr2,170715657,170715913,+,False
chr2,170715735,170715991,+,False
chr2,170715752,170716008,+,False
chr2,170715781,170716037,+,False
chr2,170715947,170716203,+,False
chr2,170715979,170716235,+,False
chr2,170716074,170716330,+,False
chr2,170751476,170751732,+,True
chr2,170770096,170770352,+,False
chr2,170770113,170770369,+,False
chr2,170770137,170770393,+,False
chr2,170770613,170770869,+,False
chr2,170770635,170770891,+,False
chr2,170770690,170770946,+,True
chr2,170770826,170771082,+,True
chr2,170770855,170771111,+,False
chr2,170783523,170783779,+,False
chr2,170783545,170783801,+,False
chr2,170816459,170816715,+,False
chr2,170816487,170816743,+,False
chr2,170816503,170816759,+,False
chr2,170816586,170816842,+,False
chr2,170816645,170816901,+,False
chr2,170816656,170816912,+,False
chr2,170816670,170816926,+,False
chr2,170818170,170818426,+,False
chr2,170928204,170928460,+,False
chr2,170928226,170928482,+,False
chr2,170928261,170928517,+,False
chr2,170928885,170929141,+,False
chr2,170928906,170929162,+,False
chr2,170928939,170929195,+,False
chr2,170929023,170929279,+,True
chr2,170929054,170929310,+,True
chr2,170929073,170929329,+,True
chr2,170949988,170950244,+,False
chr2,171433998,171434254,+,True
chr2,171434021,171434277,+,True
chr2,171434079,171434335,+,True
chr2,171452877,171453133,+,False
